,itemid,name,overallRating,reviewText,submissionTime,title,upVotes,downVotes,reviewer
180,43841396,"Haier 3.2 cu ft Refrigerator, Virtual Steel",5,"I AGREE WITH EVERYTHING CHARLIE D SAID IN HIS REVIEW. THIS IS AN EXCELLENT REFRIG./FREEZER. HOLDS A LOT OF ITEMS THAT YOU WOULDN'T EXPECT. I PRIMARILY USE THIS FRIG. FOR HOLDING SODAS, ICED TEAS, CHEESE, LEFT OVERS, ETC. THE FREEZER DOES A NICE JOB MAKING ICE CUBES, HOLDING NICE FROZEN TREATS & MORE. I HAVEN'T HAD ANY COMPLAINTS EXCEPT THAT I WISH THE FREEZER DEFROSTED WITH A SEPERATE DIAL. THIS REFRIG./FREEZER DEFROSTS ALL TOGETHER WITH 1 DIAL. IT DOESN'T MAKE ANY SOUND WITH RUNNING NOISE. NICE & QUIET. THE FRONT EXTERIOR IS A BEAUTIFUL SHINY STEEL WITH BLACK EXTERIOR. YOU CAN EVEN CHANGE THE DOOR FROM OPENING FROM THE RIGHT SIDE TO THE LEFT SIDE. I GET MANY COMPLIMENTS ON THIS ITEM.",2015-09-17T02:26:15,HANDY LIL REFRIGERATOR/FREEZER,15,0,SANGRIAMJ
181,29589525,Portable Mini Fridge Cooler and Warmer Auto Car Boat Home Office AC & DC Red,1,"I have this sitting in the classroom where I teach. I used a thermometer to measure the temperature, and it cools to 59 degrees F. The claim is that it cools about 60 degrees lower than the outside temperature. Regular refrigerators cool to about 40 degrees, which is what you need to keep things from spoiling.",2015-05-22T06:16:02,Doesn't cool near as much as description claims,20,1,aoekguc
182,38413046,Midea 3.3 cu ft Compact Refrigerator,1,It might have worked if it didn't come damaged and dented,2015-06-24T12:50:29,refrigerators come banged up,1,1,lisaw
183,43841397,"Haier 3.3 cu ft Refrigerator, Black",5,Bought a different mini refrigerator from Walmart for my office. The noise was so bad that co-workers five doors down complained about how very loud it was. I returned it and purchased the 3.3 Haier to replace it. The Haier is so quiet the only way you know it's on is when you get a cold drink out! Highly recommend for dorm or office.,2015-08-26T21:21:04,Best Buy Ever!,23,1,Darlene
184,43841397,"Haier 3.3 cu ft Refrigerator, Black",5,"I'm really liking this compact refrigerator. I was doing research on similar refrigerators at this size, but most of them came with a side door compartment dedicated to canned beverages, like a dispenser. I don't drink any sodas or canned beverages of that size, so it was pointless to be stuck with that. This refrigerator does have a dedicated tray at the top of the side door for canned beverages, but can be used for other things as well since it's a shelf. Definitely a plus and the reason why I decided on buying this one.",2015-08-27T14:03:06,Excellent Fridge!,22,1,Krunchi
185,43841397,"Haier 3.3 cu ft Refrigerator, Black",5,My first comment is that the refrigerator is so quiet you have to check the freezer to see if it is running....It keeps all the beverages quiet cold on the factory settings.. purchased in late September 2015 --only have to check out the long term durability. ..Great product so far,2015-09-29T04:18:57,Harier 3.3 mini refigerator,1,0,Rock
186,40773242,"Danby Designer 3.1 cu ft 2-Door Compact Refrigerator, Spotless Steel",5,It wasn't easy to find a self-defrosting mini-frig with a separate freezer door! No more messy manual defrosting and the icecream stays frozen because of the separate door. Just what we were looking for at a great price!,2015-06-03T08:17:37,Happy gameroom bar,15,1,DoneSearching
187,26128704,Avanti 1.4 cu ft Dual-Function Refrigerator/Freezer,5,"This unit is compact, attractive and keeps frozen foods, even ice cream, rock hard. I bought a thermometer to monitor the temp and setting dial at midway for freezer function it holds around 10 degrees or so. The amazing thing is it can be used as a mini fridge if I ever buy a bigger freezer down the road. Other reviewers complained of noise and chemical odor. It does make noise at times, but it is not bothersome nor continuous. The chemical smell was a little more of a concern, but with continued use seems to be diminishing. Not bad enough to make me want to return the unit. I have only had it in use for about a week, so can't rate its durability or long-term performance (i.e., how often it will need to be manually defrosted).",2015-07-24T16:50:31,Amazing little appliance,11,0,judemire
188,26128704,Avanti 1.4 cu ft Dual-Function Refrigerator/Freezer,4,"I am using as a freezer. It keeps ice cream the consistency of soft serve, which is OK. Works fine for all other food. Definitely better than apartment fride.",2015-09-19T09:35:01,good for price,1,2,grannyoftwo
189,21024197,"Avanti 1.7 cu ft Refrigerator Superconductor, Stainless Steel",4,"I did a lot of research before buying this, as I wanted it to replace my ""faux"" refrigerator (which is actually an icebox) in my 1992 Bayliner Ciara Express 2452. Comparable dual power RV refrigerators go for 800 bucks!

Many of the reviews in other places said it would arrive damaged/dinged due to poor packaging and that the 12 volt DC input often would not work. Given Walmarts return policy, I decided to risk it for a site to store to minimize shipping damage with UPS and also because I thought I had a good chance of solving the 12V issue since I have mad technology skills.

Happy to say unit arrived in perfect condition. Packing must have been improved somewhat, though I can see how a puncture in the shipping box could result in a ding in the metal.

120 Volt AC wall power power test went without a hitch, unit worked great.

12 Volt test was dead on arrival, not even the internal light would go on, just as other reviews elsewhere have said.

So I decided to open it up and do some looking around. I noted that the 12volt input had +/- polarity reversal protection diodes on the control circuit board...and that made me wonder if maybe all that was wrong was that the wires from the rear 12V input socket to the circuit board were reversed.

That was easy to test, I simply reverse the leads on my test power supply that I had alligator clipped on and BINGO the fridge powered right up.

I simply cut the 12V supply wires (they had crimp wire nuts in the middle of the cable from rear panel to circuit board), reversed them, and used two butt crimp style connectors to rejoin the wires. A 5 minute fix.

Manufacturer probably has no final test for 12 volt DC input after assembly, but other upstream tests before the rear panel and wires are attached. This explains why so many 12 volt DC failures have been reported. If you have basic wiring skill and can use a screwdriver, you can fix this easily if yours doesn't work out of the box on 12V DC.

Now the fridge works perfect on my DC power in my boat, no issues. FYI power draw in max 3.5 AMPS DC, which tapers off after fridge gets to temperature. Power draw is lower than some comparable but higher priced RV fridges.",2013-03-10T12:24:08,"Great product, but 12V internal wiring is backward",35,0,meteorologistastronomer
190,21024197,"Avanti 1.7 cu ft Refrigerator Superconductor, Stainless Steel",5,"This works excellent on 12volt, keeps everything super cold. Very satisfied with the product so far.",2013-09-21T13:21:44,Professional Truck Driver Fridge,8,1,SaltyDog11
191,21024197,"Avanti 1.7 cu ft Refrigerator Superconductor, Stainless Steel",5,"This is my second one. First one was given to me used and lasted 4 years. This new one is only on 2 weeks and working great! Important- give plenty of space around vent areas. I even go as far as to use small fan to circulate air behind it to help cooling.
12 volt & 110 plugs provided, run off cigarette plug or use inveter.",2014-03-12T14:09:17,for truck drivers,6,1,trucker024
192,21024197,"Avanti 1.7 cu ft Refrigerator Superconductor, Stainless Steel",4,Really like this fridge. Bought it for use with 12 volt. Uses alot less amps then other types of small fridges on 12 volt. Fit perfectly in the space i wanted. Price was less then alot of other options.,2013-08-27T18:01:49,27 August 2013,6,2,offgridjeep
193,21024197,"Avanti 1.7 cu ft Refrigerator Superconductor, Stainless Steel",4,I have been using the refrigerator for about a week. I purchased it because I can use it in my 5th Wheel on the 12v system when we are moving down the hiway. It is used as for overflow items when our camper refrigerator is full. 2 1/2 years ago I purchased a Coleman 12v cooler. It burned up two weeks ago. It was not thermostatically controlled as Avanti. The Avanti is also much quieter. Hopefully it will last for a much longer time. I did not give this item 5 stars because I do not know if it will last a satisfactory length of time. At this point I can see no faults.,2013-11-22T06:18:37,Just received it,4,0,BikingPilot
194,40899475,"Danby Designer 3.2 cu ft Compact Refrigerator, Spotless Silver",3,"Looks like a well built fridge with nice seals, but it came with a dented door due to only 1/2 inch of Styrofoam padding around it. Sent it back and waiting on another. Don't manufacturers get it; packaging is very important!",2015-04-18T08:58:36,poor packaging,2,2,handyman
195,39082863,"Danby Designer 2.6 cu ft All Refrigerator, Black",5,I bought this for a camping trip and set it up in the garage prior to the trip with a thermocouple inside a water glass inside the compartment. Within 24 hours the water was 40 degrees without any other mass inside the compartment. The dial was set at half way. It runs so quietly I had to put my ear to the back to determine if it was on. Then I loaded it up with water bottles and can soda then brought those to 40 degrees then unplugged it to see how fast it lost temperature. The contents dropped temperature about 1 degree per hour with the ambient garage temperature about 80. I wanted to see how fast the compartment would lose temperature because I need to know how often and frequent I need to run my generator on my camp trip. I turned the dial all the way cold and within 24 hours the temperature of the contents dropped to 37. I think that's about as cold as it will get. Great little fridge and only about 45 pounds empty.,2015-04-09T12:22:16,Nice little fridge,5,1,WaneeFestgoer
196,39082863,"Danby Designer 2.6 cu ft All Refrigerator, Black",5,Five years and still working well and to be honest it doesn't get handled with the best of care. Says it only weighs 43 lbs.... must be a heavy 43. Feels more than that when you have to move it around.,2015-06-15T11:45:34,5 stars,4,0,northof7
197,39082863,"Danby Designer 2.6 cu ft All Refrigerator, Black",1,"Bought the item during Christmas, started using it this week and Day 2 it's no longer cooling. Tried turning it on and off, started working again and I come back the next day and it's off. Very disappointed, returned product.",2015-01-09T12:13:56,Disappointed,2,4,Chuyisa
198,40685157,Galanz 4.3 cu ft Single-Door Refrigerator,5,"I was very skeptical about ordering this Fridge. It only had one rating, but it was a Good one... I'm very pleased with this item, it was well packed, has an inside light that was never mentioned....it is very quiet....Freezer is tight as suspected....if there is any change in performance I will update...But thus far very good choice for the money :)",2014-01-19T17:04:35,Great Fridge for the price,35,0,MendyCat
199,40685157,Galanz 4.3 cu ft Single-Door Refrigerator,5,"Great fridge, more room than I anticipated. Holds more than you would expect for a mini fridge. Keeps items cold. Freezer works great too. All in all a great buy for the money!",2014-01-26T10:29:41,Perfect Little Fridge,19,0,OldSouls
200,40685157,Galanz 4.3 cu ft Single-Door Refrigerator,5,"I wanted to go green and reduce my electric bill in my apartment and my huge fridge is an energy HOG that usually had a lo of empty space, so I didnt need so much room. Plus this unit cuts my old fridges energy usage by 3/4 on my electric bill. But prior to this new unit I tried a B&D 3.3' model that was just to tight on space.

So I purchased this unit on my new Walmart card, and it was shipped to my 2nd floor apt door in just 3 days by FedEx, for around $100 after a $25 discount. The unit is great! It has a large control knob, lots of freezer space, glass pull out shelves, and lots of fridge room. I let the new unit sit for a few hours prior to starting it the 1st time (because u never know how the pack them in the shipping trucks). Then I started it and set it to 4 on the control knob and later on my laser hand thermometer showed 0 freezer temp and 35 degrees in the fridge area. Overall I think I got a good deal on this unit, but time will tell. I wish they made a stainless steel version, with a defrost button, and removed the can storage in the door area for regular shelves, but for $100 you cant have everything.",2014-02-05T12:28:59,Great fridge at a cheap PRICE!,21,16,seb6000
201,40685157,Galanz 4.3 cu ft Single-Door Refrigerator,5,"I purchased this refrigerator for our office, replacing the small ""dorm style"" square one we had. What a difference. Plenty of room for 10 people to share, runs great and having the light is an added bonus. Have had it 2 weeks and so far so good. I paid the extra 2.97 for quicker delivery and it arrived in 2 days! Very pleased with product and Walmart service.",2014-02-08T02:39:16,Good product,6,0,Swiss24
202,40685157,Galanz 4.3 cu ft Single-Door Refrigerator,1,We recieved it it had a dent in the door and when I plugged it after waiting the 4 hours as it said to it sounded like a jet engine and then had to take back to walmart to get my money back that is why I had it shopped so I would not have to lug it around NOT HAPPY,2014-02-16T08:43:14,do not recomend,3,1,911dissatisfied
203,21783831,"Nostalgia Electrics Retro Series 3.1-Cubic Foot Compact Refrigerator Freezer, Black RRF325HNBLK",1,"I bought this fridge a month ago. Looks great! Exactly the look I wanted, but freezer would not freeze an ice tray and the refrigerator itself would not get cold! I returned it and would NOT recommend this product!",2013-07-23T13:45:48,Poor Cooling System,17,2,Tejay202
204,21783831,"Nostalgia Electrics Retro Series 3.1-Cubic Foot Compact Refrigerator Freezer, Black RRF325HNBLK",1,"The exterior of this product was spot-on! Sadly, that is the ONLY thing that was ""right"" with this refrigerator/freezer.

The refrigerator would NOT cool below 40 degrees...the so-called ""freezer"" would NOT cool below 35 degrees...making both worthless for the advertised use: REFRIGERATOR/FREEZER. You'd be better off with an Igloo cooler...and an endless supply of ice!

I wished it had worked as advertised.
For those thinking to take to a dorm room? Spare guest room? DON'T BOTHER...if does not work!",2013-07-19T13:36:02,Don't waste your $$,11,0,Mom1720
205,21783831,"Nostalgia Electrics Retro Series 3.1-Cubic Foot Compact Refrigerator Freezer, Black RRF325HNBLK",1,Unit s.n. 12A788200021030 FAILED after less than 9 months; lights still work but that is all; mfr. warranty is only good for 90 days therefore they are no longer interested in corrective action; still looking for a solution.,2014-02-15T14:13:27,Planned obsolesence is alive and well.,6,1,77XR7
206,21783831,"Nostalgia Electrics Retro Series 3.1-Cubic Foot Compact Refrigerator Freezer, Black RRF325HNBLK",1,"Cute on the outside but nothing on the inside. Bought this for my daughter's dorm room and the freezer went out first...then the fridge. Didn't even make it a whole semester. There is no excuse for such poor quality. Maybe we were just a lemon?

razrbackmom",2014-05-27T10:22:23,Didn't last 6 months,4,0,razrbackmom
207,17167275,Avanti SHP1700W Superconductor Refrigerator,1,I bought this refrigerator for a pantry I was building. I had set it up on the floor next to the pantry while I finished construction and it stopped working after a month. If your looking for a refrigerator that is going to last this is not the one for you.,2012-08-29T06:41:03,29 August 2012,4,3,fjsdklfsla
208,17167275,Avanti SHP1700W Superconductor Refrigerator,5,"More room and quieter than a conventional refrigerator for a few
bucks.",2014-11-04T07:56:59,Super refrigerator,2,0,West69
209,17167275,Avanti SHP1700W Superconductor Refrigerator,4,This is my second one of these. The first one failed after 3 years so I'm not sure how long they last. Very quiet. 1 amp. It does what I want.,2014-07-03T17:56:01,Good little refrigerator,2,0,bberryhill0
210,38378401,"Igloo 3.2 cu ft Garage/Utility Refrigerator, Red",4,"My husband loves it. He keeps bottled water, drinks and a small pitcher of sweet tea in it. Even keeps ice in the freezer compartment. That way he doesn't have to make so many trips to the house when he's working in his shop.",2015-06-12T04:10:14,Garage refrigerator,10,1,Teresa
211,38378401,"Igloo 3.2 cu ft Garage/Utility Refrigerator, Red",4,Works great just a little disappointed to find out it did not have a light inside,2015-09-07T19:56:58,refrigerator,0,0,Laura
212,38378401,"Igloo 3.2 cu ft Garage/Utility Refrigerator, Red",5,Great product works efficiently.... unfortunately like many others have complained about it came in Damaged on the back corner from shipping I assume...,2015-09-20T02:36:32,Damaged from shipping!,0,0,Chris
213,38378401,"Igloo 3.2 cu ft Garage/Utility Refrigerator, Red",2,recieved in very very damaged condition. returned for replacement. anticipating several weeks of waiting. buy somewhere else maybe a whirlpool brand.,2015-09-26T08:43:06,shipping damage,0,0,
214,42083797,"Amana 3.1 cu ft Compact 2-Door Refrigerator, Black",5,"Bought it for our camper. They actually sent us 2 but one was damaged so we kept the other one. No problem taking it back.
Especially love the freezer with the separate door. And it hardly uses any electricity",2015-07-21T15:15:34,Great refrigerator.,8,0,mimga
215,42083797,"Amana 3.1 cu ft Compact 2-Door Refrigerator, Black",5,Very well built. Put it in my bedroom. Love having cold drinks in this California heat,2015-10-10T14:06:41,Amanda mini fridge,0,0,Chezrofe
216,38413044,Midea 3.1 cu ft Compact Refrigerator and Freezer,1,"Started leaking water after 3 months. I hate that because its an AWESOME little fridge. The way its set up, I could get 12 cans of soda on the door. It is a REALLY nice looking fridge, but I am disappointed in its functional quality, which is what is most important.",2015-10-08T16:20:25,Started leaking water after 3 months,0,0,dagirlgenius
217,7767726,Coca Cola  Display Fridge,1,"This unit is misrepresented as a ""fridge"" as it is not designed for continuous usage exceeding 48 hours. As noted in the manufacturer's instruction sheet that came with the unit, after 48 hours it must be turned off for at least one hour. It might be a good camping cooler, but not for a full time beverage refrigerator like I wanted. This should be noted in the description on the web-page. I actually returned the unit.",2008-03-24T13:36:43,NOT a fridge,32,0,SCShop
218,7767726,Coca Cola  Display Fridge,5,The great thing about this cooler is its compact for my coffee bar and doesnt use a compressor. Even in Phoenix AZ it keeps cans and bottles COLD. The only drawback to this product is u must turn it off for an hour every 2 days according to manual.,2008-08-21T13:27:41,Just about perfect,4,0,lattedacafe
219,7767726,Coca Cola  Display Fridge,5,This frig is the best. Keps everything cold and looks great!,2008-05-01T12:14:11,Love this mini,4,2,GadgetGuy522
220,7767726,Coca Cola  Display Fridge,2,"Being a collector of Coca Cola items, I thought this would be terrific for my rec. room. However the product description does not tell you that the fridge can only be plugged in for 48 hours at a time and then has to be unplugged for at least an hour. (They save that for the instruction manual.) I would consider this more of a portable cooler than a fridge. It looks terrific if you like Coke items, but it will not be very convenient to constantly plug it in and out.",2008-03-17T13:11:07,Not as advertised,2,0,SodaPop
221,7767726,Coca Cola  Display Fridge,3,"Kinda nice, but displays temp in Celsius, not Fahrenheit, even though the description says ""...choose temperatures from 44 degrees F to 64 degrees F"".
If it used ""F"" degrees like we do in the U.S.A., this would be a really cool product.",2008-07-16T12:58:45,not for U.S.A.,2,10,BBbBob
222,40104981,"GE Main Electronic Control Board, WR55X10942",5,"This main board for our 10 year old GE refrigerator worked PERFECTLY! The installation was very straightforward and simple. Remove the rear panel, unplug old board, pop it out, install new board, plug in cables, reinstall back panel, and DONE! We saved $$$ on calling a repair person to come out, diagnose (did diagnosis myself after a quick google search on refridgerator symtoms - water/ice dispenser not working, no cooling, only lights were working), THEN replace the part. Instructions are included for differences in where the freezer is located and how to modify the wires on the board, but we didn't even need to do any of that since we have a side by side. I was also surprised that Walmart even carried the mainboard, and they even shipped it faster than the third party vendor we found on Amazon (wasn't Amazon prime qualified). Hopefully our refrigerator will be good for another 10 more years! We're so glad this worked out so well, and that the part is universal among a wide variety of GE refrigerator units.",2015-08-18T19:46:52,I'm my own electrician!,3,0,dmae712
223,28198736,"Midea 1.7 cu ft Compact Refrigerator, Stainless Steel Look",1,I received my mini fridge and it did not work. Did not turn on. Had to take it back to store. 10 thumbs down.,2015-01-03T14:39:15,Warning don't waste ur money!!!!!!!,0,1,Vtorez
224,28198736,"Midea 1.7 cu ft Compact Refrigerator, Stainless Steel Look",5,We got this for our teenage son's man cave. He loves it. Good quality.,2015-07-02T19:58:50,Nice little fridge,0,0,deenapeena
225,23164018,Newair AB-1200 126-Can Stainless Steel Beverage Cooler,5,"My husband likes his drinks at near freezing, so this cooler is perfect to keep his drinks just the way he likes them with the 7 thermostat settings that go all the way down to 34 degrees. I like the removable racks for easy cleaning and we both like the sleek stainless steel design. It's perfect to have a parties because it holds 126 cans.",2015-07-20T07:42:39,Keeps beverages extra cold!,6,0,Gutz
226,23164018,Newair AB-1200 126-Can Stainless Steel Beverage Cooler,1,The fridge has a very large dent on the bottom of one side!,2013-12-29T11:05:40,"Nice, but a large dent!",2,14,NANCYN87
227,33476120,"W Appliance 1.3-cu. ft. Upright Freezer, White",5,We loved the freezer. we put it in our camper and it even kept icecream cold on a hot weekend! It is a pleasure to have more room for burgers and things while camping that we may use but hate to keep thawed in the refrigerator. Great idea glad Walmart carrys it and got it in so soon!,2015-07-07T14:54:12,we love our little freezer,4,0,happycamper
228,33476120,"W Appliance 1.3-cu. ft. Upright Freezer, White",4,So far so good. Have only had it for 1 week.,2015-07-13T17:33:28,1.3 Upright Freezer,0,0,Nancee
229,33476120,"W Appliance 1.3-cu. ft. Upright Freezer, White",5,"It definitely got cold quickly and was very quiet. The interior isn't a square, so don't expect that. The bottom shelf is shorter due to making space for the compressor. You do get the full cubic footage, it's just not square. My daughter is delighted to be able to have some frozen food in her dorm.",2015-08-11T13:10:41,Great for dorm,0,0,Annette22
230,39368037,Grape Solar Glacier 1.1-cu. ft. AC/DC Fridge/Freezer,5,"This fridge works good and uses aprox 1.5 apms per hr average on DC, 3 amps running and .1 resting. Keep it out of the sun or the surface will get hot, it will get as cold as you want, I keep it set at 30 degrees and my drinks stay right above the freezing point. I'm sure those expensive fridges work good but this is a real bargain in my opinion, although this is made in China Grape Solar is in WA state and is more than willing to talk to you if you have any questions.",2015-04-23T17:58:31,12 volt fridge for my vehicle,11,2,camperman
231,39368038,Grape Solar Glacier 2.75-cu. ft. AC/DC Fridge/Freezer,5,"The Solar cooler is awesome! The shipping was the problem! Cooler arrived damaged on the back right side. We were able to get some of the denting out but the damage is still very noticable. Couldn't send it back because we were taking the solar cooler on a camping vacation with us in less than 3 days of it's arrival. Other than that we love the cooler. We are also truckers practically living over the road. Although we do have a built-in mini frigerator, we brought the solar cooler on board with us and now there's nothing we can not buy, store, cook and enjoy while traveling. We haven't purchased the solar panels yet, just using the regular current in which has not caused ANY power problems. We don't need to keep our semi truck running because we have an APU ( Auxillary Power Unit ). Truckers will know what this is and what it mean. Truckers...just to give you an idea of it's size and power usage... We have the Solar Cooler at the foot of the bottom bunk ( where we sleep!), my husband is 5'8 and he can still stretch completely out. The width of the cooler stretch to the width of the matress. As far as power usage...We run the built-in refrigerator, microwave, t.v., playstation unit, and cook in our skillet OR slow cooker without issues however we do need to turn the truck motor on while using the portable oven.
We love the Solar Cooler. We have new food freedoms!",2015-07-12T17:29:12,Solar Cooler is Prefect but...,2,0,bhumblehearted1
232,42121270,"Avanti 5.5 Cu Ft Side-by-Side Refrigerator/Freezer, Stainless Steel",3,"This fridge/freezer is a really great size! I feel like 5.5 cu ft of space is just the right amount for my household (we live in a tiny house). I did a lot of research on the internet prior to purchasing this appliance and decided to give it a try based on its energy rating (though i kept on finding two different energy draw info sheets for this Avanti 5.5). I ended up returning it when realizing that the temperature control for the fridge and freezer are on the same dial in the fridge- this was a deal breaker for me.
Also when we received the unit the top freezer coil was popped out of place. To put it back in it looked like we might have to take apart part of the freezer-not something I want to do with a new unit. Ended up returning it and now waiting for the igloo 5.5 model to arrive-it seems to have two separate temp controllers-we shall see...",2015-02-18T09:11:49,a little disappointed,10,0,NeedTinyAppliances
233,39082862,"Danby Designer 2.6 cu ft All Refrigerator, White",1,"Like the size of this refrigerator, but I will have to return it. The coldest is gets is 45 degrees. This temp. is after letting it run for 5 days with only 4 Coke cans in it.
The size and looks of this refrigerator is nice and runs very quite. I like those features. This refrigerator was shipped up-side down and this may be the problem for the temp. not being cold enough. I do want to get another one just like this and give this model another try.",2015-01-07T09:38:50,Up-side down,6,0,PawPaw318
234,39082862,"Danby Designer 2.6 cu ft All Refrigerator, White",2,"I wanted a compact fridge without one of those useless little freezer compartments for my mother's room at the nursing home. After searching relentlessly for several months I have found that they are few and far between. I could not find a single one in any store, only online. Originally I purchased an Avanti because it ran by superconducter instead of a compressor, so I tried it for the lack of noise. According to the FDA food must be refrigerated at a MAXIMUM of 40 degrees to keep bacteria at bay. That fridge never went below 42 even at the highest setting. So I returned it. I bought this Danby as a replacement even though the user reviews were mixed, almost as many bad as there were good. But I took a chance because there just aren't that many choices without the useless little freezer. I originally tried it on the setting about 3/4 of the way around, but it did not go down to 40. Inching it up again it still did not go down to 40, so I have had to set it on the maximum setting. At the maximum it does fluctuate between 38 and 40 which is perfect. I will keep this because the only other choices are brands that I have never heard of and have a majority of bad reviews. I feel i'm stuck with this one, but I have no confidence in it. I don't think that a fridge should be ""just right"" at maximum. I feel that if it is at just the right temperature on the maximum setting when the thing is brand new, it can only go downhill from there. Once summer comes the temp is sure to rise as the room temperature rises and it can not be raised any more. I will have to just keep beverages in there but no food. Very disappointing. I would not really recommend.",2015-01-02T10:02:09,Not cold enough,6,1,JustMakingEndsMeet
235,32687091,Avanti 2.2 Cu Ft Compact Refrigerator,4,"Bought to use under my desk, in a cubicle. Mainly wanted because of its low energy usage and being reviewed as quiet. At my desk, in a quiet office, I can hear it kick on but my co-workers didn't know it was there for months! Now even though they've seen it they still can't hear it. Gets very cold. Love the light especially because it's tucked under my desk.",2015-05-18T08:25:37,Works great!,1,0,MiniFridgeUser
236,26779823,Magic Chef 1.7 cu ft All Refrigerator,5,I use this mini fridge in my bedroom. It is quiet and since it does not have a freezer you will never have to defrost it.,2014-08-06T05:29:41,Perfect!,8,0,UofLDeb
237,26779823,Magic Chef 1.7 cu ft All Refrigerator,5,This replaces one we lost in a flood at work. It's the perfect size and chills well.,2014-11-02T04:52:28,Great little refrigerator,1,0,KathsKats
238,26779823,Magic Chef 1.7 cu ft All Refrigerator,4,"The last fridge I ordered did not seem to get cold enough, even at its highest setting. This one so far has maintained coolness. I just started using it and hopefully, it will remain that way.",2015-01-07T04:48:00,So far so good,1,3,myopinionsmatter
239,37652122,Sunpentown 2.4-cu. ft. Compact Refrigerator,5,"I live completely off-grid and needed a smaller fridge than my big Maytag-which, even though quite efficient for it's size, still uses 3.8 amps. During winter I get the occasional ""low-voltage shutdown"" during cloudy weather that lasts for more than 2 days. This leaves me completely ""dead-in-the-water"", no phone, lights, computer or water pump. Since I have received my Sunpentown 2.4 cu. ft. fridge (hooked it up right after Thanksgiving) I've had no problems and my battery voltage is consistently higher. I find it has plenty of room for my needs, and I don't waste food like I used to in the big fridge. It looks great and frees up storage space underneath (I built a stand for it). It only uses .85 amps. I run my woodstove pretty strong and, with the shorter days, this little beast keeps everything nice and cold. As a matter of fact, I had to turn it down from ""Medium"" to one notch below to keep things from freezing in the fridge section. Was well packed, no dents or scratches and was shipped quick by Walmart. I hope this helps.",2015-01-04T14:02:42,Saved the day,9,2,out99990
240,42083796,"Amana 3.5 cu ft Compact Single-Door Refrigerator, Black",1,"""Made in America"".... is the main factor in this review. Refrigerator arrived with damage (dents) in several locations on unit, shipping box was not damaged and can only assume damage was done at factory. Refrigerator works (runs) ok, so I will not be retuning the product...too much of a hassle!",2015-08-07T07:07:42,"""Made in America""",2,0,Rich
241,42083796,"Amana 3.5 cu ft Compact Single-Door Refrigerator, Black",3,To small frezzer and cheap frezzer door that won't stay shut with out the drip shelf holding it closed.,2015-07-12T19:19:54,Bob,1,0,Onthejobbob
242,37437850,Avanti Products 3.3 Cu. Ft. Compact Refrigerator,1,"Bought model AR4586B (discontinued) Sept 1, 2014. Compressor failure Sept 18, 2015, 3 wks after warranty expiration. To fix required shipping and labor costs to replace compressor, costing more than original purchase price. While not this specific model, it is very close with difference being capacity of 4.4 cu ft. Purchase Avanti at own peril. Would not recommend.",2015-09-21T09:04:16,compressor failure,0,0,rgdo
243,11154516,"Avanti Superconductor 2.5 cu ft Refrigerator, Black",1,"We bought this fridge to keep our mother's favorite foods and drinks on hand in her room at the nursing home. We wanted one without a freezer compartment. Since we didn't need one it would just be taking up space, and those little freezer compartments always have 4 inches of ice around them and constantly need to be defrosted. This was one of very few choices out there without the freezer, and many reviews said how quiet it is, which was a big plus.
Food must be refrigerated at a MAXIMUM of 40 degrees. Over 40 degrees bacteria sets in. This fridge has settings of low, medium, and high. At the highest setting it has never cooled below 42 degrees. We have moved it all around the room, thinking maybe the sun is hitting it during the day, or whatever. But no matter where we put it the temp never dropped below 42 and sometimes was as high as 50. This is all on the maximum setting possible. Not acceptable. We will be returning it. If it doesn't cool at a safe temperature out of the box, it can only go downhill with age.",2014-08-17T17:12:11,Doesn't get cold enough,4,0,JustMakingEndsMeet
244,11154516,"Avanti Superconductor 2.5 cu ft Refrigerator, Black",5,"This Refrigerator is Excellent, it gets cold fast and is very quiet running, the fit and finish were good and Walmart had it here in two days, I plan to purchase one more.",2013-11-26T04:19:05,The one to get.,3,0,Moxiewoo
245,11154516,"Avanti Superconductor 2.5 cu ft Refrigerator, Black",2,It arrived with bent parts due to box it is shipped in has no bracing around it. Would not buy again,2014-05-05T16:48:44,Cheaply made. Even the box it came in was weak.,2,1,Luis9009
246,21701665,"Whynter FM-45G 45-Quart Portable Refrigerator/Freezer, Platinum",5,I'm happy with the freezer.,2015-02-12T08:25:42,My daughter's dream freezer,0,1,Carole
247,25895996,Nostalgia Electrics Retro Series 3.1 Cu. Ft. Compact Refrigerator with freezer,1,"Purchased this refrigerator on May 11, 2013 and it quit working on Sept 4, 2013. Just past the 90 day return period!!!",2013-09-09T13:31:51,cute but didn't last,20,3,Monticelloquilter
248,25895996,Nostalgia Electrics Retro Series 3.1 Cu. Ft. Compact Refrigerator with freezer,5,I purchase one of these 2 years ago for my vintage camper. It is wonderful! The freezer is big enough to hold a bag of ice and still room for frozen food. The only downside is the plastic handles. They are only for cosmetic purposes.,2014-03-26T18:53:51,Perfect for my camper!,2,0,nameallreadytaken
